Date,"AUD/USD(Open, Ask)","AUD/USD(High, Ask)","AUD/USD(Low, Ask)","AUD/USD(Close, Ask)","AUD/USD(Open, Bid)*","AUD/USD(High, Bid)*","AUD/USD(Low, Bid)*","AUD/USD(Close, Bid)*","HISTORICAL SSI(AUD/USD, SSI).SSI"
26/04/2016 08:00:00,0.77108,0.77459,0.76979,0.77402,0.77092,0.77437,0.76959,0.77383,-1.2177
26/04/2016 04:00:00,0.77138,0.77268,0.77069,0.77108,0.77119,0.77249,0.77051,0.77092,-1.1657
26/04/2016 00:00:00,0.77176,0.77241,0.77123,0.77138,0.77135,0.77223,0.77106,0.77119,-1.2036
25/04/2016 20:00:00,0.77153,0.77194,0.77054,0.77176,0.77135,0.77177,0.77035,0.77135,-1.2655
25/04/2016 16:00:00,0.77195,0.77303,0.77078,0.77153,0.77177,0.77286,0.77062,0.77135,-1.2669
25/04/2016 12:00:00,0.77092,0.77300,0.76952,0.77195,0.77073,0.77283,0.76934,0.77177,-1.2942
25/04/2016 08:00:00,0.77005,0.77274,0.77005,0.77092,0.76987,0.77256,0.76987,0.77073,-1.2729
25/04/2016 04:00:00,0.76955,0.77072,0.76923,0.77005,0.76937,0.77054,0.76904,0.76987,-1.2418
25/04/2016 00:00:00,0.76996,0.77149,0.76930,0.76955,0.76923,0.77116,0.76909,0.76937,-1.2474
24/04/2016 20:00:00,0.77168,0.77189,0.76955,0.76996,0.77042,0.77114,0.76898,0.76923,-1.2931
22/04/2016 20:00:00,0.76997,0.77173,0.76966,0.77168,0.76981,0.77154,0.76948,0.77042,-1.2931
22/04/2016 16:00:00,0.77234,0.77607,0.76950,0.76997,0.77214,0.77591,0.76932,0.76981,-1.2796
22/04/2016 12:00:00,0.77438,0.77587,0.77212,0.77234,0.77417,0.77568,0.77194,0.77214,-1.4058
22/04/2016 08:00:00,0.77457,0.77705,0.77252,0.77438,0.77438,0.77686,0.77232,0.77417,-1.4747
22/04/2016 04:00:00,0.77629,0.77754,0.77390,0.77457,0.77611,0.77735,0.77371,0.77438,-1.3993
22/04/2016 00:00:00,0.77405,0.77711,0.77368,0.77629,0.77346,0.77692,0.77331,0.77611,-1.4600
21/04/2016 20:00:00,0.77561,0.77564,0.77339,0.77405,0.77541,0.77545,0.77320,0.77346,-1.4052
21/04/2016 16:00:00,0.78238,0.78272,0.77519,0.77561,0.78217,0.78253,0.77500,0.77541,-1.4613
21/04/2016 12:00:00,0.78100,0.78364,0.78019,0.78238,0.78080,0.78344,0.78000,0.78217,-1.7684
21/04/2016 08:00:00,0.78068,0.78272,0.77989,0.78100,0.78050,0.78254,0.77970,0.78080,-1.8312
21/04/2016 04:00:00,0.77949,0.78180,0.77901,0.78068,0.77930,0.78162,0.77883,0.78050,-1.8232
21/04/2016 00:00:00,0.77970,0.78065,0.77869,0.77949,0.77928,0.78047,0.77852,0.77930,-1.7912
20/04/2016 20:00:00,0.78107,0.78204,0.77901,0.77970,0.78086,0.78187,0.77881,0.77928,-1.7788
20/04/2016 16:00:00,0.78119,0.78304,0.77959,0.78107,0.78100,0.78286,0.77941,0.78086,-1.8289
20/04/2016 12:00:00,0.78145,0.78295,0.78064,0.78119,0.78125,0.78276,0.78046,0.78100,-1.8177
20/04/2016 08:00:00,0.77841,0.78248,0.77679,0.78145,0.77822,0.78227,0.77662,0.78125,-1.8443
20/04/2016 04:00:00,0.77952,0.77989,0.77778,0.77841,0.77934,0.77971,0.77759,0.77822,-1.6714
20/04/2016 00:00:00,0.78147,0.78168,0.77886,0.77952,0.78113,0.78142,0.77868,0.77934,-1.7416
19/04/2016 20:00:00,0.78014,0.78274,0.78013,0.78147,0.77994,0.78255,0.77994,0.78113,-1.7921
19/04/2016 16:00:00,0.78002,0.78214,0.77920,0.78014,0.77984,0.78195,0.77903,0.77994,-1.8038
19/04/2016 12:00:00,0.77733,0.78076,0.77633,0.78002,0.77714,0.78057,0.77615,0.77984,-1.8854
19/04/2016 08:00:00,0.77784,0.78036,0.77696,0.77733,0.77765,0.78020,0.77677,0.77714,-1.8075
19/04/2016 04:00:00,0.77703,0.77854,0.77633,0.77784,0.77684,0.77835,0.77614,0.77765,-1.8573
19/04/2016 00:00:00,0.77516,0.77788,0.77474,0.77703,0.77460,0.77769,0.77445,0.77684,-1.7516
18/04/2016 20:00:00,0.77559,0.77587,0.77423,0.77516,0.77540,0.77568,0.77404,0.77460,-1.7521
18/04/2016 16:00:00,0.77196,0.77605,0.77080,0.77559,0.77177,0.77586,0.77063,0.77540,-1.8035
18/04/2016 12:00:00,0.76939,0.77323,0.76936,0.77196,0.76919,0.77305,0.76916,0.77177,-1.7367
18/04/2016 08:00:00,0.76749,0.77057,0.76434,0.76939,0.76729,0.77038,0.76415,0.76919,-1.4988
18/04/2016 04:00:00,0.76525,0.76769,0.76525,0.76749,0.76505,0.76752,0.76505,0.76729,-1.4372
18/04/2016 00:00:00,0.76578,0.76791,0.76323,0.76525,0.76492,0.76756,0.76304,0.76505,-1.4539
17/04/2016 20:00:00,0.77320,0.77320,0.75951,0.76578,0.77206,0.77206,0.75864,0.76492,-1.7304
15/04/2016 20:00:00,0.77253,0.77348,0.77140,0.77320,0.77234,0.77319,0.77120,0.77206,-1.7304
15/04/2016 16:00:00,0.76919,0.77291,0.76831,0.77253,0.76901,0.77272,0.76812,0.77234,-1.7036
15/04/2016 12:00:00,0.77203,0.77344,0.76881,0.76919,0.77184,0.77327,0.76863,0.76901,-1.5678
15/04/2016 08:00:00,0.77127,0.77355,0.77032,0.77203,0.77109,0.77338,0.77013,0.77184,-1.5856
15/04/2016 04:00:00,0.76922,0.77281,0.76905,0.77127,0.76902,0.77256,0.76886,0.77109,-1.5549
15/04/2016 00:00:00,0.76987,0.77001,0.76817,0.76922,0.76922,0.76981,0.76799,0.76902,-1.4609
14/04/2016 20:00:00,0.77040,0.77130,0.76897,0.76987,0.77020,0.77111,0.76876,0.76922,-1.5091
14/04/2016 16:00:00,0.77147,0.77239,0.76961,0.77040,0.77128,0.77221,0.76943,0.77020,-1.5341
14/04/2016 12:00:00,0.76866,0.77379,0.76807,0.77147,0.76845,0.77362,0.76788,0.77128,-1.5562
14/04/2016 08:00:00,0.76534,0.76917,0.76324,0.76866,0.76516,0.76899,0.76307,0.76845,-1.4512
14/04/2016 04:00:00,0.76351,0.76662,0.76201,0.76534,0.76332,0.76628,0.76184,0.76516,-1.3852
14/04/2016 00:00:00,0.76550,0.76657,0.76259,0.76351,0.76515,0.76642,0.76242,0.76332,-1.2979
13/04/2016 20:00:00,0.76522,0.76643,0.76459,0.76550,0.76502,0.76624,0.76440,0.76515,-1.3273
13/04/2016 16:00:00,0.76562,0.76766,0.76351,0.76522,0.76544,0.76747,0.76333,0.76502,-1.3334
13/04/2016 12:00:00,0.76674,0.76802,0.76394,0.76562,0.76655,0.76784,0.76376,0.76544,-1.3520
13/04/2016 08:00:00,0.76991,0.77025,0.76458,0.76674,0.76973,0.77009,0.76440,0.76655,-1.3528
13/04/2016 04:00:00,0.76804,0.77172,0.76762,0.76991,0.76785,0.77153,0.76739,0.76973,-1.5624
13/04/2016 00:00:00,0.76887,0.76956,0.76726,0.76804,0.76797,0.76939,0.76708,0.76785,-1.5099
12/04/2016 20:00:00,0.76612,0.76907,0.76595,0.76887,0.76593,0.76891,0.76577,0.76797,-1.5656
12/04/2016 16:00:00,0.76519,0.76699,0.76195,0.76612,0.76501,0.76683,0.76178,0.76593,-1.4606
12/04/2016 12:00:00,0.76554,0.76741,0.76499,0.76519,0.76534,0.76724,0.76482,0.76501,-1.4831
12/04/2016 08:00:00,0.76374,0.76729,0.76145,0.76554,0.76357,0.76711,0.76127,0.76534,-1.4066
12/04/2016 04:00:00,0.75943,0.76471,0.75843,0.76374,0.75926,0.76451,0.75825,0.76357,-1.3992
12/04/2016 00:00:00,0.76009,0.76064,0.75887,0.75943,0.75917,0.76046,0.75868,0.75926,-1.2639
11/04/2016 20:00:00,0.76094,0.76130,0.75933,0.76009,0.76075,0.76111,0.75916,0.75917,-1.2718
11/04/2016 16:00:00,0.75935,0.76311,0.75895,0.76094,0.75918,0.76291,0.75877,0.76075,-1.3179
11/04/2016 12:00:00,0.75539,0.76028,0.75472,0.75935,0.75521,0.76008,0.75455,0.75918,-1.2982
11/04/2016 08:00:00,0.75661,0.75780,0.75349,0.75539,0.75643,0.75763,0.75331,0.75521,-1.2548
11/04/2016 04:00:00,0.75428,0.75721,0.75290,0.75661,0.75409,0.75705,0.75273,0.75643,-1.2586
11/04/2016 00:00:00,0.75516,0.75725,0.75397,0.75428,0.75412,0.75706,0.75381,0.75409,-1.1486
10/04/2016 20:00:00,0.75572,0.75630,0.75483,0.75516,0.75462,0.75535,0.75404,0.75412,-1.1874
08/04/2016 20:00:00,0.75605,0.75641,0.75460,0.75572,0.75586,0.75595,0.75442,0.75462,-1.1874
08/04/2016 16:00:00,0.75581,0.75804,0.75470,0.75605,0.75562,0.75787,0.75451,0.75586,-1.1907
08/04/2016 12:00:00,0.75497,0.75593,0.75271,0.75581,0.75477,0.75575,0.75254,0.75562,-1.1768
08/04/2016 08:00:00,0.75402,0.75706,0.75240,0.75497,0.75386,0.75685,0.75222,0.75477,-1.1922
08/04/2016 04:00:00,0.75201,0.75437,0.75199,0.75402,0.75182,0.75420,0.75182,0.75386,-1.0611
08/04/2016 00:00:00,0.75067,0.75208,0.75014,0.75201,0.75025,0.75189,0.74993,0.75182,1.0271
07/04/2016 20:00:00,0.75064,0.75138,0.75017,0.75067,0.75045,0.75118,0.74999,0.75025,1.0290
07/04/2016 16:00:00,0.75474,0.75475,0.74927,0.75064,0.75455,0.75457,0.74909,0.75045,1.0212
07/04/2016 12:00:00,0.75817,0.75817,0.75225,0.75474,0.75798,0.75798,0.75209,0.75455,-1.1326
07/04/2016 08:00:00,0.76118,0.76385,0.75662,0.75817,0.76099,0.76366,0.75642,0.75798,-1.1465
07/04/2016 04:00:00,0.76163,0.76253,0.75880,0.76118,0.76145,0.76235,0.75862,0.76099,-1.1443
07/04/2016 00:00:00,0.76011,0.76295,0.75991,0.76163,0.75977,0.76279,0.75958,0.76145,-1.1973
06/04/2016 20:00:00,0.75948,0.76131,0.75768,0.76011,0.75929,0.76113,0.75745,0.75977,-1.2069
06/04/2016 16:00:00,0.75485,0.76205,0.75454,0.75948,0.75468,0.76186,0.75434,0.75929,-1.2530
06/04/2016 12:00:00,0.75524,0.75571,0.75347,0.75485,0.75506,0.75551,0.75328,0.75468,-1.2065
06/04/2016 08:00:00,0.75590,0.75702,0.75364,0.75524,0.75573,0.75684,0.75346,0.75506,-1.2181
06/04/2016 04:00:00,0.75497,0.75690,0.75339,0.75590,0.75479,0.75672,0.75319,0.75573,-1.2031
06/04/2016 00:00:00,0.75476,0.75582,0.75399,0.75497,0.75401,0.75565,0.75352,0.75479,-1.1064
05/04/2016 20:00:00,0.75232,0.75483,0.75208,0.75476,0.75213,0.75456,0.75190,0.75401,-1.0921
05/04/2016 16:00:00,0.75397,0.75463,0.75109,0.75232,0.75380,0.75446,0.75094,0.75213,-1.0511
05/04/2016 12:00:00,0.75643,0.75717,0.75253,0.75397,0.75625,0.75700,0.75238,0.75380,-1.0794
05/04/2016 08:00:00,0.76137,0.76145,0.75604,0.75643,0.76119,0.76129,0.75586,0.75625,-1.1695
05/04/2016 04:00:00,0.75923,0.76336,0.75704,0.76137,0.75905,0.76302,0.75686,0.76119,-1.1948
05/04/2016 00:00:00,0.76107,0.76120,0.75841,0.75923,0.76013,0.76076,0.75823,0.75905,-1.2149
04/04/2016 20:00:00,0.76196,0.76236,0.76021,0.76107,0.76177,0.76217,0.76002,0.76013,-1.1931
04/04/2016 16:00:00,0.76426,0.76450,0.75995,0.76196,0.76406,0.76432,0.75976,0.76177,-1.2608
04/04/2016 12:00:00,0.76205,0.76455,0.76096,0.76426,0.76184,0.76436,0.76078,0.76406,-1.2876
04/04/2016 08:00:00,0.76333,0.76432,0.76055,0.76205,0.76316,0.76416,0.76038,0.76184,-1.3324
04/04/2016 04:00:00,0.76695,0.76747,0.76256,0.76333,0.76675,0.76720,0.76240,0.76316,-1.3399
04/04/2016 00:00:00,0.76730,0.76812,0.76597,0.76695,0.76680,0.76777,0.76578,0.76675,-1.4680
03/04/2016 20:00:00,0.76859,0.76859,0.76647,0.76730,0.76719,0.76728,0.76598,0.76680,-1.4642
01/04/2016 20:00:00,0.76731,0.76860,0.76731,0.76859,0.76712,0.76833,0.76712,0.76719,-1.4642
01/04/2016 16:00:00,0.76170,0.76835,0.75999,0.76731,0.76148,0.76816,0.75981,0.76712,-1.4515
01/04/2016 12:00:00,0.76761,0.76966,0.76160,0.76170,0.76742,0.76904,0.76140,0.76148,-1.4144
01/04/2016 08:00:00,0.76526,0.76877,0.76481,0.76761,0.76509,0.76859,0.76461,0.76742,-1.4125
01/04/2016 04:00:00,0.76984,0.76997,0.76466,0.76526,0.76961,0.76975,0.76447,0.76509,-1.3958
01/04/2016 00:00:00,0.76591,0.77020,0.76569,0.76984,0.76554,0.77000,0.76541,0.76961,-1.3994
31/03/2016 20:00:00,0.76720,0.76796,0.76576,0.76591,0.76700,0.76776,0.76551,0.76554,-1.3871
31/03/2016 16:00:00,0.77023,0.77239,0.76700,0.76720,0.77005,0.77221,0.76681,0.76700,-1.4141
31/03/2016 12:00:00,0.76724,0.77056,0.76649,0.77023,0.76708,0.77038,0.76630,0.77005,-1.1462
31/03/2016 08:00:00,0.76583,0.76798,0.76355,0.76724,0.76566,0.76780,0.76334,0.76708,-1.3745
31/03/2016 04:00:00,0.76627,0.76679,0.76393,0.76583,0.76608,0.76657,0.76373,0.76566,-1.4289
31/03/2016 00:00:00,0.76730,0.76746,0.76531,0.76627,0.76697,0.76720,0.76515,0.76608,-1.4194
30/03/2016 20:00:00,0.76625,0.76785,0.76433,0.76730,0.76606,0.76766,0.76416,0.76697,-1.4521
30/03/2016 16:00:00,0.76743,0.77098,0.76548,0.76625,0.76724,0.77082,0.76531,0.76606,-1.5226
30/03/2016 12:00:00,0.76633,0.76890,0.76536,0.76743,0.76617,0.76873,0.76519,0.76724,-1.5747
30/03/2016 08:00:00,0.76176,0.76993,0.76171,0.76633,0.76159,0.76975,0.76153,0.76617,-1.5427
30/03/2016 04:00:00,0.76330,0.76363,0.76160,0.76176,0.76312,0.76343,0.76143,0.76159,-1.4847
30/03/2016 00:00:00,0.76296,0.76491,0.76244,0.76330,0.76261,0.76474,0.76174,0.76312,-1.5049
29/03/2016 20:00:00,0.76092,0.76464,0.76084,0.76296,0.76074,0.76446,0.76064,0.76261,-1.5083
29/03/2016 16:00:00,0.75315,0.76221,0.75219,0.76092,0.75296,0.76201,0.75201,0.76074,-1.4623
29/03/2016 12:00:00,0.75251,0.75333,0.75111,0.75315,0.75233,0.75315,0.75094,0.75296,-1.3083
29/03/2016 08:00:00,0.75526,0.75558,0.75201,0.75251,0.75508,0.75541,0.75183,0.75233,-1.3618
29/03/2016 04:00:00,0.75465,0.75713,0.75406,0.75526,0.75449,0.75699,0.75388,0.75508,-1.3436
29/03/2016 00:00:00,0.75461,0.75573,0.75388,0.75465,0.75428,0.75557,0.75364,0.75449,-1.3325
28/03/2016 20:00:00,0.75400,0.75487,0.75328,0.75461,0.75382,0.75467,0.75309,0.75428,-1.3204
28/03/2016 16:00:00,0.75472,0.75589,0.75381,0.75400,0.75450,0.75572,0.75363,0.75382,-1.3526
28/03/2016 12:00:00,0.75382,0.75509,0.75267,0.75472,0.75364,0.75491,0.75249,0.75450,-1.3042
28/03/2016 08:00:00,0.75142,0.75409,0.75141,0.75382,0.75124,0.75390,0.75123,0.75364,-1.3102
28/03/2016 04:00:00,0.75019,0.75190,0.74987,0.75142,0.75000,0.75172,0.74970,0.75124,-1.2807
28/03/2016 00:00:00,0.75190,0.75241,0.74943,0.75019,0.75091,0.75184,0.74923,0.75000,-1.2500
27/03/2016 20:00:00,0.75142,0.75218,0.75128,0.75190,0.75006,0.75155,0.75006,0.75091,-1.2766
25/03/2016 20:00:00,0.75094,0.75155,0.75014,0.75142,0.75057,0.75116,0.74972,0.75006,-1.2766
25/03/2016 16:00:00,0.75200,0.75297,0.75079,0.75094,0.75162,0.75243,0.75045,0.75057,-1.2930
25/03/2016 12:00:00,0.75309,0.75331,0.75190,0.75200,0.75283,0.75310,0.75142,0.75162,-1.3215
25/03/2016 08:00:00,0.75189,0.75367,0.75167,0.75309,0.75162,0.75344,0.75131,0.75283,-1.3279
25/03/2016 04:00:00,0.75158,0.75248,0.75093,0.75189,0.75121,0.75222,0.75068,0.75162,-1.3205
25/03/2016 00:00:00,0.75329,0.75358,0.75142,0.75158,0.75244,0.75334,0.75059,0.75121,-1.3253
24/03/2016 20:00:00,0.75220,0.75354,0.75191,0.75329,0.75203,0.75334,0.75172,0.75244,-1.3001
24/03/2016 16:00:00,0.75153,0.75291,0.75068,0.75220,0.75135,0.75274,0.75050,0.75203,-1.2460
24/03/2016 12:00:00,0.74929,0.75224,0.74842,0.75153,0.74911,0.75207,0.74823,0.75135,-1.2512
24/03/2016 08:00:00,0.74964,0.75084,0.74783,0.74929,0.74947,0.75067,0.74764,0.74911,-1.2977
24/03/2016 04:00:00,0.75054,0.75230,0.74897,0.74964,0.75036,0.75214,0.74881,0.74947,-1.3229
24/03/2016 00:00:00,0.75334,0.75387,0.75014,0.75054,0.75301,0.75364,0.74995,0.75036,-1.2380
23/03/2016 20:00:00,0.75348,0.75446,0.75206,0.75334,0.75330,0.75428,0.75188,0.75301,-1.2110
23/03/2016 16:00:00,0.75637,0.75717,0.75237,0.75348,0.75618,0.75698,0.75221,0.75330,-1.2393
23/03/2016 12:00:00,0.76078,0.76080,0.75635,0.75637,0.76060,0.76062,0.75616,0.75618,-1.2940
23/03/2016 08:00:00,0.76154,0.76313,0.75875,0.76078,0.76137,0.76294,0.75856,0.76060,-1.4765
23/03/2016 04:00:00,0.76373,0.76503,0.76055,0.76154,0.76353,0.76486,0.76038,0.76137,-1.4321
23/03/2016 00:00:00,0.76237,0.76394,0.76106,0.76373,0.76199,0.76375,0.76088,0.76353,-1.4459
22/03/2016 20:00:00,0.76144,0.76260,0.76115,0.76237,0.76125,0.76239,0.76096,0.76199,-1.4522
22/03/2016 16:00:00,0.76015,0.76440,0.75873,0.76144,0.75996,0.76420,0.75855,0.76125,-1.4572
22/03/2016 12:00:00,0.75755,0.76096,0.75725,0.76015,0.75735,0.76078,0.75704,0.75996,-1.5444
22/03/2016 08:00:00,0.75936,0.76220,0.75521,0.75755,0.75919,0.76202,0.75504,0.75735,-1.4569
22/03/2016 04:00:00,0.75739,0.75966,0.75700,0.75936,0.75722,0.75951,0.75681,0.75919,-1.3797
22/03/2016 00:00:00,0.75798,0.75882,0.75699,0.75739,0.75768,0.75859,0.75680,0.75722,-1.3797
21/03/2016 20:00:00,0.75809,0.75987,0.75765,0.75798,0.75789,0.75966,0.75748,0.75768,-1.3853
21/03/2016 16:00:00,0.75990,0.76123,0.75788,0.75809,0.75971,0.76104,0.75768,0.75789,-1.3991
21/03/2016 12:00:00,0.76183,0.76276,0.75941,0.75990,0.76164,0.76258,0.75923,0.75971,-1.4523
21/03/2016 08:00:00,0.75842,0.76270,0.75722,0.76183,0.75824,0.76250,0.75705,0.76164,-1.4487
21/03/2016 04:00:00,0.75879,0.75972,0.75697,0.75842,0.75858,0.75952,0.75678,0.75824,-1.4254
21/03/2016 00:00:00,0.76013,0.76049,0.75843,0.75879,0.75897,0.76020,0.75823,0.75858,-1.4220
20/03/2016 20:00:00,0.76095,0.76241,0.75959,0.76013,0.75952,0.76113,0.75890,0.75897,-1.4529
18/03/2016 20:00:00,0.76104,0.76131,0.75963,0.76095,0.76087,0.76087,0.75944,0.75952,-1.4529
18/03/2016 16:00:00,0.76317,0.76335,0.76043,0.76104,0.76299,0.76317,0.76024,0.76087,-1.4905
18/03/2016 12:00:00,0.76172,0.76382,0.76128,0.76317,0.76154,0.76366,0.76110,0.76299,-1.5803
18/03/2016 08:00:00,0.76468,0.76625,0.76146,0.76172,0.76454,0.76607,0.76128,0.76154,-1.5684
18/03/2016 04:00:00,0.76523,0.76816,0.76394,0.76468,0.76506,0.76795,0.76375,0.76454,-1.5493
18/03/2016 00:00:00,0.76528,0.76600,0.76342,0.76523,0.76424,0.76583,0.76324,0.76506,-1.6147
17/03/2016 20:00:00,0.76441,0.76580,0.76362,0.76528,0.76424,0.76560,0.76343,0.76424,-1.6218
17/03/2016 16:00:00,0.76067,0.76481,0.76066,0.76441,0.76050,0.76464,0.76048,0.76424,-1.5992
17/03/2016 12:00:00,0.76410,0.76519,0.75914,0.76067,0.76389,0.76503,0.75896,0.76050,-1.5439
17/03/2016 08:00:00,0.75913,0.76510,0.75831,0.76410,0.75893,0.76491,0.75813,0.76389,-1.6018
17/03/2016 04:00:00,0.75923,0.76198,0.75889,0.75913,0.75905,0.76180,0.75870,0.75893,-1.6618
17/03/2016 00:00:00,0.75557,0.75926,0.75347,0.75923,0.75480,0.75906,0.75324,0.75905,-1.8241
16/03/2016 20:00:00,0.74362,0.75621,0.74267,0.75557,0.74346,0.75601,0.74208,0.75480,-1.7394
16/03/2016 16:00:00,0.74245,0.74480,0.74175,0.74362,0.74228,0.74462,0.74157,0.74346,-1.4864
16/03/2016 12:00:00,0.74752,0.74770,0.74156,0.74245,0.74734,0.74752,0.74138,0.74228,-1.4600
16/03/2016 08:00:00,0.74528,0.74769,0.74389,0.74752,0.74510,0.74750,0.74371,0.74734,-1.3817
16/03/2016 04:00:00,0.74671,0.74685,0.74404,0.74528,0.74653,0.74669,0.74387,0.74510,-1.3807
16/03/2016 00:00:00,0.74600,0.74736,0.74528,0.74671,0.74551,0.74718,0.74505,0.74653,-1.3005
15/03/2016 20:00:00,0.74547,0.74629,0.74467,0.74600,0.74530,0.74609,0.74448,0.74551,-1.2960
15/03/2016 16:00:00,0.74618,0.74782,0.74463,0.74547,0.74600,0.74762,0.74447,0.74530,-1.3315
15/03/2016 12:00:00,0.74719,0.74832,0.74460,0.74618,0.74701,0.74815,0.74442,0.74600,-1.3760
15/03/2016 08:00:00,0.74903,0.75006,0.74647,0.74719,0.74885,0.74988,0.74632,0.74701,-1.4517
15/03/2016 04:00:00,0.74932,0.75014,0.74802,0.74903,0.74915,0.74997,0.74784,0.74885,-1.4605
15/03/2016 00:00:00,0.75176,0.75293,0.74922,0.74932,0.75104,0.75272,0.74905,0.74915,-1.4154
14/03/2016 20:00:00,0.75128,0.75189,0.74929,0.75176,0.75111,0.75168,0.74912,0.75104,-1.3804
14/03/2016 16:00:00,0.75435,0.75451,0.74962,0.75128,0.75418,0.75434,0.74944,0.75111,-1.4144
14/03/2016 12:00:00,0.75323,0.75541,0.75303,0.75435,0.75305,0.75524,0.75286,0.75418,-1.5396
14/03/2016 08:00:00,0.75879,0.75914,0.75193,0.75323,0.75861,0.75896,0.75173,0.75305,-1.5565
14/03/2016 04:00:00,0.75761,0.75947,0.75672,0.75879,0.75743,0.75929,0.75655,0.75861,-1.7170
14/03/2016 00:00:00,0.75483,0.75773,0.75431,0.75761,0.75409,0.75755,0.75406,0.75743,-1.6950
13/03/2016 20:00:00,0.75682,0.75682,0.75444,0.75483,0.75568,0.75568,0.75376,0.75409,-1.7203
11/03/2016 20:00:00,0.75594,0.75770,0.75543,0.75682,0.75575,0.75750,0.75525,0.75568,-1.7203
11/03/2016 16:00:00,0.75104,0.75845,0.75097,0.75594,0.75085,0.75827,0.75078,0.75575,-1.7227
11/03/2016 12:00:00,0.74994,0.75191,0.74961,0.75104,0.74976,0.75174,0.74943,0.75085,-1.8732
11/03/2016 08:00:00,0.74879,0.75056,0.74831,0.74994,0.74861,0.75039,0.74813,0.74976,-1.7930
11/03/2016 04:00:00,0.74687,0.74994,0.74620,0.74879,0.74668,0.74978,0.74601,0.74861,-1.7788
11/03/2016 00:00:00,0.74565,0.74795,0.74476,0.74687,0.74531,0.74778,0.74457,0.74668,-1.6330
10/03/2016 20:00:00,0.74344,0.74575,0.74329,0.74565,0.74322,0.74553,0.74310,0.74531,-1.5520
10/03/2016 16:00:00,0.74756,0.75133,0.74280,0.74344,0.74739,0.75114,0.74261,0.74322,-1.7154
10/03/2016 12:00:00,0.74742,0.75020,0.74576,0.74756,0.74724,0.75004,0.74556,0.74739,-1.7646
10/03/2016 08:00:00,0.74825,0.74994,0.74565,0.74742,0.74809,0.74975,0.74548,0.74724,-1.6555
10/03/2016 04:00:00,0.74708,0.74857,0.74691,0.74825,0.74693,0.74838,0.74674,0.74809,-1.5603
10/03/2016 00:00:00,0.74867,0.74895,0.74628,0.74708,0.74830,0.74863,0.74610,0.74693,-1.6713
09/03/2016 20:00:00,0.75133,0.75191,0.74799,0.74867,0.75113,0.75167,0.74779,0.74830,-1.8965
09/03/2016 16:00:00,0.74782,0.75291,0.74754,0.75133,0.74763,0.75275,0.74736,0.75113,-2.1065
09/03/2016 12:00:00,0.74788,0.74996,0.74678,0.74782,0.74770,0.74980,0.74659,0.74763,-2.0379
09/03/2016 08:00:00,0.74315,0.74887,0.74237,0.74788,0.74296,0.74872,0.74219,0.74770,-2.1898
09/03/2016 04:00:00,0.74165,0.74371,0.74136,0.74315,0.74147,0.74353,0.74118,0.74296,-1.9688
09/03/2016 00:00:00,0.74407,0.74408,0.74130,0.74165,0.74375,0.74377,0.74113,0.74147,-1.9270
08/03/2016 20:00:00,0.74686,0.74710,0.74344,0.74407,0.74667,0.74693,0.74325,0.74375,-1.9341
08/03/2016 16:00:00,0.74692,0.74702,0.74336,0.74686,0.74674,0.74684,0.74322,0.74667,-1.9293
08/03/2016 12:00:00,0.74332,0.74709,0.74278,0.74692,0.74315,0.74693,0.74260,0.74674,-1.8272
08/03/2016 08:00:00,0.74281,0.74387,0.74110,0.74332,0.74263,0.74369,0.74093,0.74315,-1.6934
08/03/2016 04:00:00,0.74358,0.74414,0.74189,0.74281,0.74341,0.74397,0.74170,0.74263,-1.7087
08/03/2016 00:00:00,0.74706,0.74743,0.74343,0.74358,0.74669,0.74715,0.74324,0.74341,-1.8982
07/03/2016 20:00:00,0.74837,0.74849,0.74653,0.74706,0.74818,0.74830,0.74634,0.74669,-2.0095
07/03/2016 16:00:00,0.74148,0.74856,0.74130,0.74837,0.74129,0.74853,0.74113,0.74818,-1.7257
07/03/2016 12:00:00,0.73979,0.74312,0.73935,0.74148,0.73963,0.74294,0.73916,0.74129,-1.6562
07/03/2016 08:00:00,0.74105,0.74186,0.73970,0.73979,0.74086,0.74171,0.73953,0.73963,-1.8501
07/03/2016 04:00:00,0.74080,0.74177,0.74061,0.74105,0.74061,0.74159,0.74044,0.74086,-1.9055
07/03/2016 00:00:00,0.74080,0.74263,0.74009,0.74080,0.73979,0.74236,0.73968,0.74061,-1.9346
06/03/2016 20:00:00,0.74408,0.74408,0.74018,0.74080,0.74278,0.74278,0.73972,0.73979,-2.0707
04/03/2016 20:00:00,0.74288,0.74448,0.74186,0.74408,0.74269,0.74424,0.74168,0.74278,-2.0707
04/03/2016 16:00:00,0.74008,0.74344,0.73939,0.74288,0.73992,0.74325,0.73919,0.74269,-2.0466
04/03/2016 12:00:00,0.73718,0.74156,0.73691,0.74008,0.73699,0.74133,0.73630,0.73992,-1.8986
04/03/2016 08:00:00,0.73635,0.73827,0.73591,0.73718,0.73616,0.73809,0.73573,0.73699,-1.8138
04/03/2016 04:00:00,0.73525,0.73775,0.73488,0.73635,0.73509,0.73757,0.73468,0.73616,-1.7610
04/03/2016 00:00:00,0.73538,0.73646,0.73408,0.73525,0.73508,0.73605,0.73390,0.73509,-1.7557
03/03/2016 20:00:00,0.73634,0.73750,0.73519,0.73538,0.73614,0.73732,0.73498,0.73508,-1.8437
