Date,"EUR/USD(Open, Ask)*","EUR/USD(High, Ask)*","EUR/USD(Low, Ask)*","EUR/USD(Close, Ask)*","HISTORICAL SSI(EUR/USD, SSI).SSI"
3/2/2006,1.20874,1.21124,1.19684,1.20214,1.9730
2/2/2006,1.20604,1.21094,1.20344,1.20874,1.5390
1/2/2006,1.21464,1.21684,1.20484,1.20604,2.4090
31/1/2006,1.20924,1.21904,1.20804,1.21464,1.3430
30/1/2006,1.21054,1.21164,1.20664,1.20924,1.9788
27/1/2006,1.22074,1.22354,1.20874,1.21024,2.0494
26/1/2006,1.22434,1.22704,1.21994,1.22074,1.5126
25/1/2006,1.22694,1.23254,1.22364,1.22434,1.1815
24/1/2006,1.22964,1.23234,1.22584,1.22694,-1.3773
23/1/2006,1.21454,1.23124,1.21424,1.22964,-1.9914
20/1/2006,1.20924,1.21424,1.20424,1.21384,-1.5067
19/1/2006,1.21204,1.21264,1.20564,1.20924,1.1853
18/1/2006,1.21164,1.21624,1.20724,1.21204,1.0180
17/1/2006,1.21154,1.21414,1.20514,1.21164,1.1553
16/1/2006,1.21534,1.21754,1.21084,1.21154,-1.1898
13/1/2006,1.20324,1.21434,1.20304,1.21334,-1.6012
12/1/2006,1.21394,1.21644,1.20084,1.20324,1.1991
11/1/2006,1.20604,1.21464,1.20464,1.21394,-1.5003
10/1/2006,1.20834,1.21104,1.20384,1.20604,1.0534
9/1/2006,1.21454,1.21554,1.20544,1.20834,-1.0435
6/1/2006,1.21004,1.21824,1.20824,1.21544,-1.3949
5/1/2006,1.21084,1.21224,1.20684,1.21004,-1.4802
4/1/2006,1.20164,1.21464,1.20154,1.21084,-1.6086
3/1/2006,1.18404,1.20324,1.18374,1.20164,-1.7065
30/12/2005,1.18424,1.18894,1.17784,1.18404,2.0035
29/12/2005,1.18384,1.18824,1.18204,1.18424,1.7890
28/12/2005,1.18304,1.19334,1.18124,1.18384,1.9115
27/12/2005,1.18764,1.18804,1.18274,1.18304,1.7319
23/12/2005,1.18724,1.18864,1.18304,1.18754,1.4167
22/12/2005,1.18334,1.18984,1.18114,1.18724,1.3573
21/12/2005,1.18634,1.19124,1.18014,1.18334,1.8732
20/12/2005,1.20034,1.20144,1.18404,1.18634,2.3027
19/12/2005,1.20284,1.20394,1.19764,1.20034,1.0133
16/12/2005,1.19724,1.20284,1.19364,1.20154,-1.1442
15/12/2005,1.19934,1.20404,1.19364,1.19724,1.3685
14/12/2005,1.19364,1.20624,1.19344,1.19934,1.1547
13/12/2005,1.19544,1.19894,1.19084,1.19364,-1.0047
12/12/2005,1.17894,1.19834,1.17854,1.19544,-1.8212
9/12/2005,1.18184,1.18384,1.17674,1.18164,-1.0971
8/12/2005,1.17134,1.18514,1.17044,1.18184,-1.3508
7/12/2005,1.17794,1.18044,1.17024,1.17134,2.5042
6/12/2005,1.17934,1.18084,1.17574,1.17794,-1.0815
5/12/2005,1.17004,1.18204,1.16894,1.17934,-1.1405
2/12/2005,1.17404,1.17544,1.16614,1.17204,2.3731
1/12/2005,1.17914,1.18054,1.16904,1.17404,2.3134
30/11/2005,1.17684,1.18054,1.17564,1.17914,1.2165
29/11/2005,1.18484,1.18634,1.17414,1.17684,1.1010
28/11/2005,1.17074,1.19024,1.16824,1.18484,-1.3932
25/11/2005,1.17804,1.17854,1.17104,1.17264,2.4749
24/11/2005,1.18114,1.18254,1.17714,1.17804,1.5104
23/11/2005,1.18224,1.18624,1.17654,1.18114,1.1603
22/11/2005,1.17264,1.18254,1.16864,1.18224,-1.0334
21/11/2005,1.17784,1.18394,1.17194,1.17264,1.8473
18/11/2005,1.17404,1.17934,1.16634,1.17644,1.0843
17/11/2005,1.16704,1.17604,1.16414,1.17404,-1.1619
16/11/2005,1.17174,1.17364,1.16434,1.16704,1.5979
15/11/2005,1.16914,1.17264,1.16394,1.17174,1.1130
14/11/2005,1.17164,1.17724,1.16574,1.16914,1.7174
11/11/2005,1.16914,1.17344,1.16724,1.17294,1.5943
10/11/2005,1.17674,1.17984,1.16774,1.16914,2.2262
9/11/2005,1.17814,1.17914,1.17184,1.17674,1.6078
8/11/2005,1.17894,1.17994,1.17114,1.17814,1.3682
7/11/2005,1.18054,1.18334,1.17774,1.17894,2.2514
4/11/2005,1.19424,1.19944,1.18054,1.18244,3.3231
3/11/2005,1.20744,1.20834,1.19354,1.19424,3.0008
2/11/2005,1.20364,1.20864,1.19894,1.20744,-1.0416
1/11/2005,1.19824,1.20424,1.19724,1.20364,1.2442
31/10/2005,1.20644,1.20904,1.19694,1.19824,1.7226
28/10/2005,1.21414,1.21714,1.20494,1.20694,1.5710
27/10/2005,1.20674,1.21744,1.20444,1.21414,-1.0437
26/10/2005,1.21064,1.21374,1.20504,1.20674,1.2593
25/10/2005,1.19874,1.21184,1.19374,1.21064,-1.2940
24/10/2005,1.19384,1.20224,1.19224,1.19874,1.6673
21/10/2005,1.20244,1.20804,1.19284,1.19524,2.3425
20/10/2005,1.19924,1.20254,1.19494,1.20244,1.6442
19/10/2005,1.19604,1.20044,1.18764,1.19924,1.4682
18/10/2005,1.20254,1.20294,1.19164,1.19604,2.3208
17/10/2005,1.20824,1.21234,1.20114,1.20254,1.8545
14/10/2005,1.20254,1.21094,1.19814,1.20854,1.3503
13/10/2005,1.20244,1.20394,1.19144,1.20254,1.4869
12/10/2005,1.19934,1.20554,1.19554,1.20244,1.3854
11/10/2005,1.20674,1.20734,1.19754,1.19934,1.4659
10/10/2005,1.21144,1.21544,1.20404,1.20674,1.7160
7/10/2005,1.21804,1.21904,1.20934,1.21254,1.4039
6/10/2005,1.19754,1.22054,1.19724,1.21804,1.1851
5/10/2005,1.19184,1.19884,1.19144,1.19754,1.5314
4/10/2005,1.19194,1.19494,1.19014,1.19184,2.0995
3/10/2005,1.20244,1.20334,1.19024,1.19194,2.7043
30/9/2005,1.20324,1.20914,1.19964,1.20204,3.0384
29/9/2005,1.20374,1.20774,1.20074,1.20324,2.0716
28/9/2005,1.20144,1.20564,1.19934,1.20374,1.5017
27/9/2005,1.20734,1.20844,1.19794,1.20144,1.8309
26/9/2005,1.20304,1.20824,1.20124,1.20734,1.8036
23/9/2005,1.21554,1.21694,1.20434,1.20484,2.4896
22/9/2005,1.22144,1.22704,1.21324,1.21554,2.5177
21/9/2005,1.21154,1.22394,1.21114,1.22144,1.2022
20/9/2005,1.21424,1.21914,1.21124,1.21154,1.5411
19/9/2005,1.21704,1.21764,1.21014,1.21424,1.2280
16/9/2005,1.22244,1.23114,1.22024,1.22344,2.0434
15/9/2005,1.22854,1.22914,1.21954,1.22244,1.5053
14/9/2005,1.22674,1.23324,1.22574,1.22854,2.1853
13/9/2005,1.22874,1.23174,1.22464,1.22674,1.6693
12/9/2005,1.24084,1.24144,1.22714,1.22874,1.6041
9/9/2005,1.23984,1.24594,1.23764,1.24134,1.4516
8/9/2005,1.24164,1.24534,1.23834,1.23984,1.2472
7/9/2005,1.24664,1.25384,1.24064,1.24164,1.1618
6/9/2005,1.25424,1.25454,1.24424,1.24664,-1.1509
5/9/2005,1.25394,1.25874,1.25134,1.25424,1.0851
2/9/2005,1.25034,1.25904,1.24674,1.25454,-1.0980
1/9/2005,1.23474,1.25274,1.23254,1.25034,-1.2002
31/8/2005,1.22214,1.23584,1.21894,1.23474,-1.4620
30/8/2005,1.22354,1.22394,1.21714,1.22214,1.1881
29/8/2005,1.22994,1.23464,1.22174,1.22354,1.6760
26/8/2005,1.23014,1.23434,1.22714,1.22854,1.1145
25/8/2005,1.22734,1.23264,1.22574,1.23014,-1.0464
24/8/2005,1.22364,1.22814,1.21634,1.22734,-1.5532
23/8/2005,1.22274,1.22564,1.21914,1.22364,1.1222
22/8/2005,1.21674,1.22444,1.21574,1.22274,1.1126
19/8/2005,1.21764,1.21954,1.21264,1.21654,1.0144
18/8/2005,1.22714,1.22954,1.21584,1.21764,1.6264
17/8/2005,1.23644,1.23714,1.22624,1.22714,1.6147
16/8/2005,1.23684,1.23754,1.22954,1.23644,1.0279
15/8/2005,1.24604,1.24654,1.23454,1.23684,1.4717
12/8/2005,1.24714,1.24874,1.23834,1.24374,1.2317
11/8/2005,1.23834,1.24764,1.23774,1.24714,-1.3077
10/8/2005,1.23714,1.24274,1.23354,1.23834,1.1998
9/8/2005,1.23514,1.24164,1.23314,1.23714,1.1201
8/8/2005,1.23484,1.23914,1.23164,1.23514,-1.0570
5/8/2005,1.23854,1.23974,1.23124,1.23524,-1.1299
4/8/2005,1.23364,1.24044,1.23004,1.23854,-1.4534
3/8/2005,1.21904,1.23454,1.21504,1.23364,-2.3403
2/8/2005,1.21814,1.22524,1.21734,1.21904,-1.1207
1/8/2005,1.21244,1.22504,1.21204,1.21814,-1.2664
29/7/2005,1.21394,1.21614,1.20764,1.21254,-1.0678
28/7/2005,1.20694,1.21504,1.20374,1.21394,-1.3258
27/7/2005,1.20144,1.20854,1.19644,1.20694,-1.1746
26/7/2005,1.20614,1.20704,1.19814,1.20144,1.6715
25/7/2005,1.20584,1.20894,1.20284,1.20614,1.4518
22/7/2005,1.21724,1.21904,1.20564,1.20624,1.6827
21/7/2005,1.21414,1.22524,1.20994,1.21724,-1.0506
20/7/2005,1.20344,1.21894,1.19974,1.21414,-1.4176
19/7/2005,1.20524,1.20684,1.19534,1.20344,-1.3192
18/7/2005,1.20304,1.20914,1.20214,1.20524,1.2033
15/7/2005,1.20844,1.21394,1.20214,1.20434,1.0666
14/7/2005,1.20944,1.21254,1.20574,1.20844,1.2036
13/7/2005,1.22424,1.22454,1.20744,1.20944,-1.0607
12/7/2005,1.20724,1.22574,1.20544,1.22424,-1.0294
11/7/2005,1.19724,1.20874,1.19584,1.20724,-1.4381
8/7/2005,1.19514,1.19884,1.18734,1.19604,-1.2450
7/7/2005,1.19334,1.20424,1.19094,1.19514,-1.1895
6/7/2005,1.19124,1.19524,1.18924,1.19334,-1.2965
5/7/2005,1.19014,1.19404,1.18664,1.19124,-1.2411
4/7/2005,1.19424,1.19504,1.18904,1.19014,1.2722
1/7/2005,1.21064,1.21084,1.19414,1.19494,2.1085
30/6/2005,1.20714,1.21254,1.20434,1.21064,-1.1793
29/6/2005,1.20534,1.21134,1.20164,1.20714,1.3977
28/6/2005,1.21654,1.21754,1.20524,1.20534,1.6892
27/6/2005,1.20934,1.21864,1.20924,1.21654,-1.1414
24/6/2005,1.20394,1.21094,1.19824,1.21034,-1.0357
23/6/2005,1.21284,1.21454,1.20184,1.20394,2.8571
22/6/2005,1.21834,1.22094,1.20994,1.21284,1.6480
21/6/2005,1.21554,1.21874,1.20714,1.21834,1.0673
20/6/2005,1.22174,1.22404,1.21264,1.21554,1.4859
17/6/2005,1.21084,1.22854,1.20924,1.22774,-1.0387
16/6/2005,1.21164,1.21694,1.20584,1.21084,1.0948
15/6/2005,1.20314,1.21334,1.20174,1.21164,-1.0594
14/6/2005,1.21084,1.21524,1.20234,1.20314,2.2513
13/6/2005,1.21124,1.21224,1.20294,1.21084,-1.1774
10/6/2005,1.22304,1.22494,1.21094,1.21214,2.1236
9/6/2005,1.22334,1.22574,1.21784,1.22304,1.2013
8/6/2005,1.22864,1.23544,1.22064,1.22334,1.6094
7/6/2005,1.22604,1.23154,1.22384,1.22864,1.0518
6/6/2005,1.22284,1.22954,1.22194,1.22604,-1.0838
3/6/2005,1.22674,1.23474,1.22044,1.22244,1.3178
2/6/2005,1.21804,1.22974,1.21794,1.22674,-1.6468
1/6/2005,1.23034,1.23424,1.21584,1.21804,-1.1789
31/5/2005,1.24754,1.24874,1.22964,1.23034,1.4553
30/5/2005,1.25254,1.25464,1.24664,1.24754,2.2927
27/5/2005,1.25124,1.25904,1.25064,1.25814,-1.0379
26/5/2005,1.26014,1.26154,1.24944,1.25124,2.7026
25/5/2005,1.25844,1.26194,1.25524,1.26014,-1.0327
24/5/2005,1.25764,1.26304,1.25574,1.25844,1.4676
23/5/2005,1.25514,1.25994,1.25354,1.25764,1.2329
20/5/2005,1.26444,1.26514,1.25364,1.25614,2.1445
19/5/2005,1.26794,1.26924,1.26064,1.26444,1.9133
18/5/2005,1.26064,1.26914,1.25864,1.26794,1.1376
17/5/2005,1.26414,1.26644,1.25944,1.26064,2.1987
16/5/2005,1.26294,1.26504,1.25824,1.26414,1.3593
13/5/2005,1.26944,1.26974,1.26114,1.26234,2.2073
12/5/2005,1.28164,1.28164,1.26854,1.26944,2.8566
11/5/2005,1.28814,1.29134,1.27784,1.28164,2.6177
10/5/2005,1.28444,1.28914,1.28164,1.28814,1.1853
9/5/2005,1.28184,1.28484,1.27914,1.28444,1.3852
6/5/2005,1.29594,1.29644,1.28114,1.28244,2.8801
5/5/2005,1.29464,1.29894,1.29274,1.29594,1.4222
4/5/2005,1.28714,1.29744,1.28684,1.29464,1.2388
3/5/2005,1.28644,1.29174,1.28304,1.28714,1.2779
2/5/2005,1.28654,1.28754,1.28384,1.28644,1.5444
29/4/2005,1.28934,1.29804,1.28544,1.28704,2.6607
28/4/2005,1.29314,1.29444,1.28824,1.28934,2.1615
27/4/2005,1.29854,1.29954,1.29054,1.29314,1.5060
26/4/2005,1.30074,1.30164,1.29464,1.29854,1.3291
25/4/2005,1.30654,1.30724,1.29564,1.30074,1.4583
22/4/2005,1.30464,1.30944,1.30224,1.30654,1.2169
21/4/2005,1.30874,1.31264,1.30254,1.30464,1.3852
20/4/2005,1.30644,1.31044,1.29924,1.30874,-1.0741
19/4/2005,1.30264,1.30784,1.29814,1.30644,-1.1028
18/4/2005,1.29134,1.30444,1.28774,1.30264,-1.3020
15/4/2005,1.28134,1.29424,1.27794,1.29194,1.2246
14/4/2005,1.29144,1.29224,1.27694,1.28134,2.5409
13/4/2005,1.29224,1.29564,1.28504,1.29144,2.2787
12/4/2005,1.29734,1.30174,1.28644,1.29224,2.3718
11/4/2005,1.29344,1.30044,1.29094,1.29734,1.5512
8/4/2005,1.28564,1.29324,1.28084,1.29294,1.2576
7/4/2005,1.28724,1.29414,1.28464,1.28564,2.4416
6/4/2005,1.28694,1.29114,1.28404,1.28724,1.6866
5/4/2005,1.28484,1.28784,1.28024,1.28694,1.4389
4/4/2005,1.28934,1.29064,1.28194,1.28484,1.5648
1/4/2005,1.29654,1.30524,1.28714,1.29094,2.2198
31/3/2005,1.29134,1.30194,1.29134,1.29654,2.1082
30/3/2005,1.29374,1.29844,1.29114,1.29134,2.3259
29/3/2005,1.28914,1.29564,1.28774,1.29374,1.5409
28/3/2005,1.29584,1.29644,1.28574,1.28914,1.3250
25/3/2005,1.29414,1.29704,1.29294,1.29584,1.8092
24/3/2005,1.29904,1.30344,1.29354,1.29414,2.0844
23/3/2005,1.30854,1.30874,1.29614,1.29904,1.5485
22/3/2005,1.31674,1.32264,1.30554,1.30854,1.7830
21/3/2005,1.33094,1.33184,1.31414,1.31674,1.6820
18/3/2005,1.33794,1.33874,1.32654,1.33144,1.2674
17/3/2005,1.34174,1.34194,1.33414,1.33794,1.1231
16/3/2005,1.33094,1.34404,1.32914,1.34174,-1.3036
15/3/2005,1.33664,1.34114,1.32974,1.33094,1.3030
14/3/2005,1.34654,1.34794,1.33364,1.33664,-1.0421
11/3/2005,1.34234,1.34814,1.33934,1.34514,-1.9304
10/3/2005,1.33904,1.34564,1.33714,1.34234,-1.5670
9/3/2005,1.33534,1.34234,1.33314,1.33904,-1.6063
8/3/2005,1.32174,1.33634,1.32094,1.33534,-1.8047
7/3/2005,1.32364,1.32494,1.31764,1.32174,1.0870
4/3/2005,1.31094,1.32554,1.30874,1.32424,-1.6105
3/3/2005,1.31364,1.31654,1.30974,1.31094,1.4847
2/3/2005,1.31874,1.31874,1.30894,1.31364,1.3109
1/3/2005,1.32154,1.32274,1.31684,1.31874,1.6414
28/2/2005,1.32384,1.32804,1.32144,1.32154,1.1298
25/2/2005,1.31944,1.32474,1.31464,1.32434,-1.3543
24/2/2005,1.32094,1.32704,1.31774,1.31944,1.4171
23/2/2005,1.32554,1.32754,1.31864,1.32094,1.0605
22/2/2005,1.30604,1.32694,1.30554,1.32554,-1.8817
21/2/2005,1.30534,1.30794,1.30324,1.30604,-1.3867
18/2/2005,1.30744,1.30834,1.30164,1.30694,-1.1921
17/2/2005,1.30274,1.30904,1.30164,1.30744,-1.4328
16/2/2005,1.30194,1.30654,1.29594,1.30274,-1.1372
15/2/2005,1.29724,1.30534,1.29544,1.30194,1.0085
14/2/2005,1.28824,1.29904,1.28774,1.29724,-1.0318
11/2/2005,1.28744,1.28964,1.28464,1.28684,1.3990
10/2/2005,1.28114,1.29074,1.27394,1.28744,1.0300
9/2/2005,1.27624,1.28154,1.27404,1.28114,1.1735
8/2/2005,1.27524,1.27984,1.27324,1.27624,1.6997
7/2/2005,1.28544,1.28664,1.27334,1.27524,2.0866
4/2/2005,1.29764,1.30424,1.28684,1.28744,3.3808
3/2/2005,1.30324,1.30374,1.29424,1.29764,3.2724
2/2/2005,1.30434,1.30944,1.30104,1.30324,2.3407
1/2/2005,1.30454,1.30674,1.30024,1.30434,1.4133
31/1/2005,1.30134,1.30604,1.29754,1.30454,1.7120
28/1/2005,1.30404,1.30814,1.29874,1.30474,1.9816
27/1/2005,1.30734,1.31244,1.30114,1.30404,2.0469
26/1/2005,1.29744,1.31094,1.29674,1.30734,1.0932
25/1/2005,1.30464,1.30764,1.29464,1.29744,2.6608
24/1/2005,1.30434,1.31014,1.30304,1.30464,1.6020
21/1/2005,1.29584,1.30684,1.29334,1.30464,1.1636
20/1/2005,1.30084,1.30254,1.29234,1.29584,1.7371
19/1/2005,1.30184,1.31194,1.29644,1.30084,1.9289
18/1/2005,1.30444,1.30774,1.29964,1.30184,1.5356
17/1/2005,1.31084,1.31294,1.30424,1.30444,2.0517
14/1/2005,1.32144,1.32174,1.30584,1.31044,1.8222
13/1/2005,1.32514,1.32674,1.31934,1.32144,1.8047
12/1/2005,1.31184,1.32934,1.30834,1.32514,1.1908
11/1/2005,1.31054,1.31724,1.31024,1.31184,1.7540
10/1/2005,1.30574,1.31244,1.30544,1.31054,1.6049
7/1/2005,1.31784,1.33254,1.30254,1.30454,2.2437
6/1/2005,1.32754,1.32824,1.31564,1.31784,2.0009
5/1/2005,1.32724,1.33044,1.32144,1.32754,1.4489
4/1/2005,1.34664,1.34964,1.32514,1.32724,1.6885
3/1/2005,1.35334,1.35814,1.33884,1.34664,1.1976
31/12/2004,1.36324,1.36614,1.35124,1.35334,-1.2600
30/12/2004,1.36114,1.36684,1.35754,1.36324,-1.9053
29/12/2004,1.36124,1.36464,1.35574,1.36114,-1.3457
28/12/2004,1.36204,1.36444,1.35904,1.36124,-1.8544
27/12/2004,1.35324,1.36414,1.35154,1.36204,-2.2329
24/12/2004,1.35044,1.35494,1.34864,1.35324,-2.5166
23/12/2004,1.33904,1.35184,1.33824,1.35044,-2.8580
22/12/2004,1.33644,1.34054,1.33444,1.33904,-2.0644
21/12/2004,1.33964,1.34084,1.33524,1.33644,-1.4103
20/12/2004,1.33334,1.34084,1.32984,1.33964,-1.5396
17/12/2004,1.32534,1.33184,1.32274,1.32874,1.1085
16/12/2004,1.34004,1.34304,1.32044,1.32534,1.8692
15/12/2004,1.32904,1.34434,1.32614,1.34004,-1.5894
14/12/2004,1.33144,1.33354,1.32614,1.32904,-1.1196
13/12/2004,1.31954,1.33274,1.31954,1.33144,-1.1521
10/12/2004,1.33094,1.33194,1.31404,1.32264,1.0839
9/12/2004,1.33544,1.33624,1.32514,1.33094,1.1089
8/12/2004,1.34234,1.34354,1.31944,1.33544,1.4285
7/12/2004,1.34024,1.34704,1.33904,1.34234,1.3253
6/12/2004,1.34444,1.34564,1.33914,1.34024,1.0670
3/12/2004,1.32664,1.34614,1.32564,1.34574,-1.7938
2/12/2004,1.33404,1.33854,1.32374,1.32664,1.6831
1/12/2004,1.32874,1.33624,1.32774,1.33404,-1.1826
30/11/2004,1.32704,1.33354,1.32314,1.32874,-1.2710
29/11/2004,1.32814,1.33054,1.32304,1.32704,-1.2574
26/11/2004,1.32184,1.33314,1.31844,1.32954,-1.2620
25/11/2004,1.31874,1.32374,1.31634,1.32184,-1.7764
24/11/2004,1.30864,1.31904,1.30814,1.31874,-2.6150
23/11/2004,1.30404,1.31064,1.29764,1.30864,-2.5015
22/11/2004,1.30424,1.30534,1.30134,1.30404,-1.6962
19/11/2004,1.29404,1.30684,1.29384,1.30264,-1.7345
18/11/2004,1.30424,1.30764,1.29404,1.29404,1.0126
17/11/2004,1.29584,1.30494,1.29534,1.30424,-2.0727
16/11/2004,1.29494,1.29964,1.29204,1.29584,-1.9767
15/11/2004,1.29724,1.29994,1.29184,1.29494,-1.3916
12/11/2004,1.29064,1.29894,1.28754,1.29784,-2.3358
11/11/2004,1.28894,1.29194,1.28574,1.29064,-1.4874
10/11/2004,1.28974,1.30054,1.28484,1.28894,-1.3063
9/11/2004,1.29124,1.29394,1.28824,1.28974,-1.0744
8/11/2004,1.29694,1.29874,1.29064,1.29124,-1.1692
5/11/2004,1.28724,1.29714,1.27644,1.29714,-2.2242
4/11/2004,1.28274,1.28984,1.27904,1.28724,-2.2463
3/11/2004,1.27434,1.28294,1.26584,1.28274,-2.6631
2/11/2004,1.27544,1.27564,1.26644,1.27434,-1.1832
1/11/2004,1.28174,1.28344,1.27174,1.27544,-1.3693
29/10/2004,1.27454,1.27984,1.27064,1.27984,-1.7154
28/10/2004,1.27144,1.27674,1.26314,1.27454,-1.7614
27/10/2004,1.27664,1.28144,1.26954,1.27144,-1.2784
26/10/2004,1.28084,1.28434,1.27274,1.27664,-1.3853
25/10/2004,1.26944,1.28324,1.26944,1.28084,-1.3938
22/10/2004,1.26144,1.26834,1.25974,1.26724,-3.4453
21/10/2004,1.25904,1.26534,1.25734,1.26144,-2.7320
20/10/2004,1.25144,1.26304,1.25004,1.25904,-3.7115
19/10/2004,1.24954,1.25264,1.24534,1.25144,-5.2009
18/10/2004,1.24754,1.25354,1.24624,1.24954,-4.3263
15/10/2004,1.23864,1.25074,1.23794,1.24764,-4.9949
14/10/2004,1.23494,1.24204,1.23214,1.23864,-2.6160
13/10/2004,1.23284,1.23594,1.22264,1.23494,-1.5953
12/10/2004,1.23884,1.23914,1.22884,1.23284,-1.4759
11/10/2004,1.24204,1.24234,1.23724,1.23884,-2.5902
8/10/2004,1.22854,1.24344,1.22834,1.24094,-3.3520
7/10/2004,1.22864,1.23144,1.22724,1.22854,-1.5017
6/10/2004,1.23134,1.23234,1.22484,1.22864,-1.5831
5/10/2004,1.22904,1.23304,1.22634,1.23134,-1.8243
4/10/2004,1.23964,1.24024,1.22584,1.22904,-1.4349
1/10/2004,1.24364,1.24404,1.23864,1.24124,-3.3040
30/9/2004,1.23344,1.24444,1.23144,1.24364,-4.4727
29/9/2004,1.23274,1.23434,1.22894,1.23344,-2.9031
28/9/2004,1.22944,1.23494,1.22814,1.23274,-2.1804
27/9/2004,1.22824,1.23164,1.22484,1.22944,-1.9901
24/9/2004,1.22714,1.23644,1.22374,1.22624,-1.5399
23/9/2004,1.22704,1.23354,1.22544,1.22714,-2.1652
22/9/2004,1.23364,1.23374,1.22264,1.22704,-1.7339
21/9/2004,1.21774,1.23484,1.21684,1.23364,-3.2044
20/9/2004,1.21784,1.21824,1.21264,1.21774,-1.0634
17/9/2004,1.21834,1.22244,1.21584,1.21824,-1.2911
16/9/2004,1.21514,1.21984,1.21214,1.21834,-1.1180
15/9/2004,1.22544,1.22614,1.21344,1.21514,-1.0059
14/9/2004,1.22574,1.22964,1.22264,1.22544,-1.3975
13/9/2004,1.22644,1.22894,1.22234,1.22574,-1.4316
10/9/2004,1.22144,1.23104,1.21984,1.22674,-1.8854
9/9/2004,1.21794,1.22164,1.21594,1.22144,-1.8958
8/9/2004,1.21094,1.21924,1.20274,1.21794,-1.3101
7/9/2004,1.20654,1.21124,1.20554,1.21094,-1.0665
6/9/2004,1.20604,1.20804,1.20494,1.20654,1.3691
3/9/2004,1.21764,1.21954,1.20424,1.20624,1.3978
2/9/2004,1.21894,1.22014,1.21424,1.21764,1.1672
1/9/2004,1.21844,1.22214,1.21464,1.21894,-1.0622
31/8/2004,1.20484,1.21954,1.20444,1.21844,1.0272
30/8/2004,1.20164,1.20704,1.19884,1.20484,2.3195
27/8/2004,1.21024,1.21364,1.20064,1.20114,3.1220
26/8/2004,1.20844,1.21234,1.20424,1.21024,1.4702
25/8/2004,1.20824,1.21174,1.20524,1.20844,1.7383
24/8/2004,1.21424,1.21684,1.20634,1.20824,1.6025
23/8/2004,1.23194,1.23224,1.21324,1.21424,1.7286
20/8/2004,1.23634,1.23804,1.22784,1.23124,-1.0035
19/8/2004,1.23374,1.23804,1.23244,1.23634,-1.8728
18/8/2004,1.23554,1.23664,1.22844,1.23374,-1.0498
17/8/2004,1.23644,1.23874,1.23104,1.23554,-1.3844
16/8/2004,1.23734,1.23834,1.23164,1.23644,-1.3843
13/8/2004,1.22514,1.23784,1.21774,1.23724,-1.8851
12/8/2004,1.22184,1.22994,1.22154,1.22514,1.1359
11/8/2004,1.22374,1.22494,1.21964,1.22184,1.6685
10/8/2004,1.22724,1.23204,1.22274,1.22374,1.0596
9/8/2004,1.22874,1.22914,1.22464,1.22724,-1.1540
6/8/2004,1.20534,1.22904,1.20344,1.22864,-1.3491
5/8/2004,1.20514,1.20744,1.20214,1.20534,1.7901
4/8/2004,1.20614,1.20684,1.19694,1.20514,2.0718
3/8/2004,1.20274,1.20774,1.19954,1.20614,2.4239
2/8/2004,1.20624,1.20944,1.20264,1.20274,3.4345
30/7/2004,1.20464,1.21204,1.20024,1.20254,3.7694
29/7/2004,1.20554,1.20974,1.19924,1.20464,2.5714
28/7/2004,1.20574,1.20794,1.19994,1.20554,2.3494
27/7/2004,1.21414,1.21904,1.20374,1.20574,2.6725
26/7/2004,1.21054,1.21724,1.20894,1.21414,2.1065
23/7/2004,1.22574,1.22684,1.20884,1.21014,3.2529
22/7/2004,1.22604,1.22934,1.22344,1.22574,1.6334
21/7/2004,1.23294,1.23514,1.22114,1.22604,1.7541
20/7/2004,1.24424,1.24554,1.23004,1.23294,1.0983
19/7/2004,1.24424,1.24624,1.24004,1.24424,-1.2533
16/7/2004,1.23554,1.24624,1.23274,1.24494,-2.2697
15/7/2004,1.23804,1.23924,1.23304,1.23554,-1.0076
14/7/2004,1.23284,1.24224,1.23204,1.23804,-1.5846
13/7/2004,1.24094,1.24144,1.23024,1.23284,1.0643
12/7/2004,1.24154,1.24374,1.23834,1.24094,-1.2950
9/7/2004,1.23864,1.24234,1.23714,1.24134,-1.7229
8/7/2004,1.23734,1.24074,1.23414,1.23864,-1.6258
7/7/2004,1.22844,1.23884,1.22744,1.23734,-1.9065
6/7/2004,1.22904,1.23304,1.22674,1.22844,-1.4163
5/7/2004,1.23254,1.23364,1.22694,1.22904,-1.7757
2/7/2004,1.21604,1.23284,1.21464,1.23224,-2.5870
1/7/2004,1.22014,1.22094,1.21354,1.21604,-1.2814
30/6/2004,1.20834,1.22094,1.20674,1.22014,-1.5577
29/6/2004,1.21854,1.21934,1.20704,1.20834,1.3600
28/6/2004,1.21784,1.22294,1.21234,1.21854,-1.1326
25/6/2004,1.21714,1.21914,1.21104,1.21604,-1.0417
24/6/2004,1.20944,1.21894,1.20414,1.21714,-1.5462
23/6/2004,1.21084,1.21934,1.20664,1.20944,1.5000
22/6/2004,1.21154,1.21314,1.20664,1.21084,1.1155
21/6/2004,1.21374,1.21464,1.20774,1.21154,1.0534
18/6/2004,1.20544,1.21494,1.19754,1.21414,-1.2291
17/6/2004,1.20104,1.20794,1.19944,1.20544,1.3874
16/6/2004,1.21634,1.21694,1.19824,1.20104,1.8014
15/6/2004,1.20594,1.21704,1.20314,1.21634,-1.0646
14/6/2004,1.20054,1.20874,1.19544,1.20594,1.1627
